country,year,sex,age,suicides_no,population,suicides_100k_pop
Bermuda,1994,male,75+ years,0,,
Bermuda,1995,female,15-24 years,0,,
Bermuda,1995,female,25-34 years,0,,
Bermuda,1995,female,35-54 years,0,,
Bermuda,1995,female,5-14 years,0,,
Bermuda,1995,female,55-74 years,0,,
Bermuda,1995,female,75+ years,0,,
Bermuda,1995,male,15-24 years,0,,
Bermuda,1995,male,25-34 years,0,,
Bermuda,1995,male,35-54 years,0,,
Bermuda,1995,male,5-14 years,0,,
Bermuda,1995,male,55-74 years,0,,
Bermuda,1995,male,75+ years,0,,
Bermuda,1996,female,15-24 years,1,,
Bermuda,1996,female,25-34 years,1,,
Bermuda,1996,female,35-54 years,1,,
Bermuda,1996,female,5-14 years,0,,
Bermuda,1996,female,55-74 years,0,,
Bermuda,1996,female,75+ years,0,,
Bermuda,1996,male,15-24 years,0,,
Bermuda,1996,male,25-34 years,0,,
Bermuda,1996,male,35-54 years,1,,
Bermuda,1996,male,5-14 years,0,,
Bermuda,1996,male,55-74 years,1,,
Bermuda,1996,male,75+ years,0,,
Bermuda,1997,female,15-24 years,0,,
Bermuda,1997,female,25-34 years,1,,
Bermuda,1997,female,35-54 years,0,,
Bermuda,1997,female,5-14 years,0,,
Bermuda,1997,female,55-74 years,0,,
Bermuda,1997,female,75+ years,0,,
Bermuda,1997,male,15-24 years,0,,
Bermuda,1997,male,25-34 years,0,,
Bermuda,1997,male,35-54 years,1,,
Bermuda,1997,male,5-14 years,0,,
Bermuda,1997,male,55-74 years,1,,
Bermuda,1997,male,75+ years,0,,
Bermuda,1998,female,15-24 years,0,,
Bermuda,1998,female,25-34 years,0,,
Bermuda,1998,female,35-54 years,1,,
Bermuda,1998,female,5-14 years,0,,
Bermuda,1998,female,55-74 years,0,,
Bermuda,1998,female,75+ years,0,,
Bermuda,1998,male,15-24 years,0,,
Bermuda,1998,male,25-34 years,1,,
Bermuda,1998,male,35-54 years,2,,
Bermuda,1998,male,5-14 years,0,,
Bermuda,1998,male,55-74 years,0,,
Bermuda,1998,male,75+ years,0,,
Bermuda,1999,female,15-24 years,0,,
Bermuda,1999,female,25-34 years,0,,
Bermuda,1999,female,35-54 years,0,,
Bermuda,1999,female,5-14 years,0,,
Bermuda,1999,female,55-74 years,0,,
Bermuda,1999,female,75+ years,0,,
Bermuda,1999,male,15-24 years,0,,
Bermuda,1999,male,25-34 years,1,,
Bermuda,1999,male,35-54 years,2,,
Bermuda,1999,male,5-14 years,0,,
Bermuda,1999,male,55-74 years,3,,
Bermuda,1999,male,75+ years,0,,
Bermuda,2000,female,15-24 years,0,,
Bermuda,2000,female,25-34 years,0,,
Bermuda,2000,female,35-54 years,0,,
Bermuda,2000,female,5-14 years,0,,
Bermuda,2000,female,55-74 years,0,,
Bermuda,2000,female,75+ years,0,,
Bermuda,2000,male,15-24 years,0,,
Bermuda,2000,male,25-34 years,1,,
Bermuda,2000,male,35-54 years,0,,
Bermuda,2000,male,5-14 years,0,,
Bermuda,2000,male,55-74 years,0,,
Bermuda,2000,male,75+ years,0,,
Bermuda,2001,female,15-24 years,0,,
Bermuda,2001,female,25-34 years,1,,
Bermuda,2001,female,35-54 years,0,,
Bermuda,2001,female,5-14 years,0,,
Bermuda,2001,female,55-74 years,0,,
Bermuda,2001,female,75+ years,0,,
Bermuda,2001,male,15-24 years,0,,
Bermuda,2001,male,25-34 years,1,,
Bermuda,2001,male,35-54 years,0,,
Bermuda,2001,male,5-14 years,0,,
Bermuda,2001,male,55-74 years,1,,
Bermuda,2001,male,75+ years,0,,
Bermuda,2002,female,15-24 years,0,,
Bermuda,2002,female,25-34 years,1,,
Bermuda,2002,female,35-54 years,0,,
Bermuda,2002,female,5-14 years,0,,
Bermuda,2002,female,55-74 years,0,,
Bermuda,2002,female,75+ years,0,,
Bermuda,2002,male,15-24 years,0,,
Bermuda,2002,male,25-34 years,0,,
Bermuda,2002,male,35-54 years,2,,
Bermuda,2002,male,5-14 years,0,,
Bermuda,2002,male,55-74 years,0,,
Bermuda,2002,male,75+ years,0,,
Bermuda,2003,female,15-24 years,0,,
Bermuda,2003,female,25-34 years,0,,
Bermuda,2003,female,35-54 years,0,,
Bermuda,2003,female,5-14 years,0,,
Bermuda,2003,female,55-74 years,0,,
Bermuda,2003,female,75+ years,0,,
Bermuda,2003,male,15-24 years,0,,
Bermuda,2003,male,25-34 years,0,,
Bermuda,2003,male,35-54 years,0,,
Bermuda,2003,male,5-14 years,0,,
Bermuda,2003,male,55-74 years,0,,
Bermuda,2003,male,75+ years,0,,
Bermuda,2004,female,15-24 years,0,,
Bermuda,2004,female,25-34 years,0,,
Bermuda,2004,female,35-54 years,0,,
Bermuda,2004,female,5-14 years,0,,
Bermuda,2004,female,55-74 years,0,,
Bermuda,2004,female,75+ years,0,,
Bermuda,2004,male,15-24 years,0,,
Bermuda,2004,male,25-34 years,0,,
Bermuda,2004,male,35-54 years,0,,
Bermuda,2004,male,5-14 years,0,,
Bermuda,2004,male,55-74 years,0,,
Bermuda,2004,male,75+ years,0,,
Bermuda,2005,female,15-24 years,0,,
Bermuda,2005,female,25-34 years,0,,
Bermuda,2005,female,35-54 years,0,,
Bermuda,2005,female,5-14 years,0,,
Bermuda,2005,female,55-74 years,0,,
Bermuda,2005,female,75+ years,0,,
Bermuda,2005,male,15-24 years,0,,
Bermuda,2005,male,25-34 years,0,,
Bermuda,2005,male,35-54 years,3,,
Bermuda,2005,male,5-14 years,0,,
Bermuda,2005,male,55-74 years,0,,
Bermuda,2005,male,75+ years,0,,
Bermuda,2006,female,15-24 years,0,,
Bermuda,2006,female,25-34 years,0,,
Bermuda,2006,female,35-54 years,0,,
Bermuda,2006,female,5-14 years,0,,
Bermuda,2006,female,55-74 years,0,,
Bermuda,2006,female,75+ years,0,,
Bermuda,2006,male,15-24 years,0,,
Bermuda,2006,male,25-34 years,0,,
Bermuda,2006,male,35-54 years,0,,
Bermuda,2006,male,5-14 years,0,,
Bermuda,2006,male,55-74 years,1,,
Bermuda,2006,male,75+ years,0,,
Bermuda,2007,female,15-24 years,0,,
Bermuda,2007,female,25-34 years,0,,
Bermuda,2007,female,35-54 years,0,,
Bermuda,2007,female,5-14 years,0,,
Bermuda,2007,female,55-74 years,0,,
Bermuda,2007,female,75+ years,1,,
Bermuda,2007,male,15-24 years,0,,
Bermuda,2007,male,25-34 years,0,,
Bermuda,2007,male,35-54 years,0,,
Bermuda,2007,male,5-14 years,0,,
Bermuda,2007,male,55-74 years,0,,
Bermuda,2007,male,75+ years,0,,
Bermuda,2008,female,15-24 years,0,,
Bermuda,2008,female,25-34 years,0,,
Bermuda,2008,female,35-54 years,0,,
Bermuda,2008,female,5-14 years,0,,
Bermuda,2008,female,55-74 years,0,,
Bermuda,2008,female,75+ years,0,,
Bermuda,2008,male,15-24 years,0,,
Bermuda,2008,male,25-34 years,0,,
Bermuda,2008,male,35-54 years,1,,
Bermuda,2008,male,5-14 years,0,,
Bermuda,2008,male,55-74 years,0,,
Bermuda,2008,male,75+ years,0,,
Bermuda,2009,female,15-24 years,0,,
Bermuda,2009,female,25-34 years,0,,
Bermuda,2009,female,35-54 years,0,,
Bermuda,2009,female,5-14 years,0,,
Bermuda,2009,female,55-74 years,0,,
Bermuda,2009,female,75+ years,0,,
Bermuda,2009,male,15-24 years,0,,
Bermuda,2009,male,25-34 years,1,,
Bermuda,2009,male,35-54 years,1,,
Bermuda,2009,male,5-14 years,0,,
Bermuda,2009,male,55-74 years,1,,
Bermuda,2009,male,75+ years,0,,
Bermuda,2010,female,15-24 years,0,,
Bermuda,2010,female,25-34 years,0,,
Bermuda,2010,female,35-54 years,0,,
Bermuda,2010,female,5-14 years,0,,
Bermuda,2010,female,55-74 years,0,,
Bermuda,2010,female,75+ years,0,,
Bermuda,2010,male,15-24 years,0,,
Bermuda,2010,male,25-34 years,0,,
Bermuda,2010,male,35-54 years,2,,
Bermuda,2010,male,5-14 years,0,,
Bermuda,2010,male,55-74 years,1,,
Bermuda,2010,male,75+ years,0,,
Bermuda,2011,female,15-24 years,0,,
Bermuda,2011,female,25-34 years,0,,
Bermuda,2011,female,35-54 years,0,,
Bermuda,2011,female,5-14 years,0,,
Bermuda,2011,female,55-74 years,0,,
Bermuda,2011,female,75+ years,0,,
Bermuda,2011,male,15-24 years,0,,
Bermuda,2011,male,25-34 years,0,,
Bermuda,2011,male,35-54 years,0,,
Bermuda,2011,male,5-14 years,0,,
Bermuda,2011,male,55-74 years,0,,
Bermuda,2011,male,75+ years,0,,
Bermuda,2012,female,15-24 years,0,,
Bermuda,2012,female,25-34 years,0,,
Bermuda,2012,female,35-54 years,1,,
Bermuda,2012,female,5-14 years,0,,
Bermuda,2012,female,55-74 years,0,,
Bermuda,2012,female,75+ years,0,,
Bermuda,2012,male,15-24 years,1,,
Bermuda,2012,male,25-34 years,0,,
Bermuda,2012,male,35-54 years,0,,
Bermuda,2012,male,5-14 years,0,,
Bermuda,2012,male,55-74 years,0,,
Bermuda,2012,male,75+ years,0,,
Bermuda,2013,female,15-24 years,0,,
Bermuda,2013,female,25-34 years,0,,
Bermuda,2013,female,35-54 years,0,,
Bermuda,2013,female,5-14 years,0,,
Bermuda,2013,female,55-74 years,0,,
Bermuda,2013,female,75+ years,0,,
Bermuda,2013,male,15-24 years,0,,
Bermuda,2013,male,25-34 years,0,,
Bermuda,2013,male,35-54 years,0,,
Bermuda,2013,male,5-14 years,0,,
Bermuda,2013,male,55-74 years,0,,
Bermuda,2013,male,75+ years,0,,
Bermuda,2014,female,15-24 years,0,,
Bermuda,2014,female,25-34 years,0,,
Bermuda,2014,female,35-54 years,0,,
Bermuda,2014,female,5-14 years,0,,
Bermuda,2014,female,55-74 years,0,,
Bermuda,2014,female,75+ years,0,,
Bermuda,2014,male,15-24 years,0,,
Bermuda,2014,male,25-34 years,0,,
Bermuda,2014,male,35-54 years,1,,
Bermuda,2014,male,5-14 years,0,,
Bermuda,2014,male,55-74 years,0,,
Bermuda,2014,male,75+ years,0,,
Bermuda,2015,female,15-24 years,0,,
Bermuda,2015,female,25-34 years,0,,
Bermuda,2015,female,35-54 years,0,,
Bermuda,2015,female,5-14 years,0,,
Bermuda,2015,female,55-74 years,0,,
Bermuda,2015,female,75+ years,0,,
Bermuda,2015,male,15-24 years,0,,
Bermuda,2015,male,25-34 years,0,,
Bermuda,2015,male,35-54 years,0,,
Bermuda,2015,male,5-14 years,0,,
Bermuda,2015,male,55-74 years,0,,
Bermuda,2015,male,75+ years,0,,
Bolivia,2000,female,15-24 years,1,,
Bolivia,2000,female,25-34 years,1,,
Bolivia,2000,female,35-54 years,1,,
Bolivia,2000,female,5-14 years,0,,
Bolivia,2000,female,55-74 years,0,,
Bolivia,2000,female,75+ years,0,,
Bolivia,2000,male,15-24 years,2,,
Bolivia,2000,male,25-34 years,2,,
Bolivia,2000,male,35-54 years,3,,
Bolivia,2000,male,5-14 years,0,,
Bolivia,2000,male,55-74 years,0,,
Bolivia,2000,male,75+ years,1,,
Bolivia,2001,female,15-24 years,0,,
Bolivia,2001,female,25-34 years,0,,
Bolivia,2001,female,35-54 years,0,,
Bolivia,2001,female,5-14 years,0,,
Bolivia,2001,female,55-74 years,0,,
Bolivia,2001,female,75+ years,0,,
Bolivia,2001,male,15-24 years,1,,
Bolivia,2001,male,25-34 years,3,,
Bolivia,2001,male,35-54 years,3,,
Bolivia,2001,male,5-14 years,0,,
Bolivia,2001,male,55-74 years,1,,
Bolivia,2001,male,75+ years,0,,
Bolivia,2002,female,15-24 years,1,,
Bolivia,2002,female,25-34 years,0,,
Bolivia,2002,female,35-54 years,3,,
Bolivia,2002,female,5-14 years,0,,
Bolivia,2002,female,55-74 years,2,,
Bolivia,2002,female,75+ years,0,,
Bolivia,2002,male,15-24 years,3,,
Bolivia,2002,male,25-34 years,4,,
Bolivia,2002,male,35-54 years,3,,
Bolivia,2002,male,5-14 years,0,,
Bolivia,2002,male,55-74 years,2,,
Bolivia,2002,male,75+ years,0,,
Bolivia,2003,female,15-24 years,1,,
Bolivia,2003,female,25-34 years,1,,
Bolivia,2003,female,35-54 years,5,,
Bolivia,2003,female,5-14 years,0,,
Bolivia,2003,female,55-74 years,1,,
Bolivia,2003,female,75+ years,0,,
Bolivia,2003,male,15-24 years,4,,
Bolivia,2003,male,25-34 years,0,,
Bolivia,2003,male,35-54 years,4,,
Bolivia,2003,male,5-14 years,0,,
Bolivia,2003,male,55-74 years,1,,
Bolivia,2003,male,75+ years,0,,
Bosnia and Herzegovina,2010,female,15-24 years,,273197,
Bosnia and Herzegovina,2010,female,25-34 years,,256293,
Bosnia and Herzegovina,2010,female,35-54 years,,554468,
Bosnia and Herzegovina,2010,female,5-14 years,,247195,
Bosnia and Herzegovina,2010,female,55-74 years,,437374,
Bosnia and Herzegovina,2010,female,75+ years,,116058,
Bosnia and Herzegovina,2010,male,15-24 years,,291167,
Bosnia and Herzegovina,2010,male,25-34 years,,252966,
Bosnia and Herzegovina,2010,male,35-54 years,,549673,
Bosnia and Herzegovina,2010,male,5-14 years,,257192,
Bosnia and Herzegovina,2010,male,55-74 years,,363671,
Bosnia and Herzegovina,2010,male,75+ years,,77301,
Bosnia and Herzegovina,2012,female,15-24 years,,251515,
Bosnia and Herzegovina,2012,female,25-34 years,,234773,
Bosnia and Herzegovina,2012,female,35-54 years,,555689,
Bosnia and Herzegovina,2012,female,5-14 years,,228428,
Bosnia and Herzegovina,2012,female,55-74 years,,459436,
Bosnia and Herzegovina,2012,female,75+ years,,142129,
Bosnia and Herzegovina,2012,male,15-24 years,,274917,
Bosnia and Herzegovina,2012,male,25-34 years,,253140,
Bosnia and Herzegovina,2012,male,35-54 years,,535774,
Bosnia and Herzegovina,2012,male,5-14 years,,228029,
Bosnia and Herzegovina,2012,male,55-74 years,,402514,
Bosnia and Herzegovina,2012,male,75+ years,,96450,
British Virgin Islands,1985,female,15-24 years,0,,
British Virgin Islands,1985,female,25-34 years,0,,
British Virgin Islands,1985,female,35-54 years,0,,
British Virgin Islands,1985,female,5-14 years,0,,
British Virgin Islands,1985,female,55-74 years,0,,
British Virgin Islands,1985,female,75+ years,0,,
British Virgin Islands,1985,male,15-24 years,0,,
British Virgin Islands,1985,male,25-34 years,0,,
British Virgin Islands,1985,male,35-54 years,1,,
British Virgin Islands,1985,male,5-14 years,0,,
British Virgin Islands,1985,male,55-74 years,0,,
British Virgin Islands,1985,male,75+ years,0,,
British Virgin Islands,1986,female,15-24 years,0,,
British Virgin Islands,1986,female,25-34 years,0,,
British Virgin Islands,1986,female,35-54 years,0,,
British Virgin Islands,1986,female,5-14 years,0,,
British Virgin Islands,1986,female,55-74 years,0,,
British Virgin Islands,1986,female,75+ years,0,,
British Virgin Islands,1986,male,15-24 years,0,,
British Virgin Islands,1986,male,25-34 years,0,,
British Virgin Islands,1986,male,35-54 years,0,,
British Virgin Islands,1986,male,5-14 years,0,,
British Virgin Islands,1986,male,55-74 years,0,,
British Virgin Islands,1986,male,75+ years,0,,
British Virgin Islands,1987,female,15-24 years,0,,
British Virgin Islands,1987,female,25-34 years,0,,
British Virgin Islands,1987,female,35-54 years,1,,
British Virgin Islands,1987,female,5-14 years,0,,
British Virgin Islands,1987,female,55-74 years,0,,
British Virgin Islands,1987,female,75+ years,0,,
British Virgin Islands,1987,male,15-24 years,0,,
British Virgin Islands,1987,male,25-34 years,0,,
British Virgin Islands,1987,male,35-54 years,1,,
British Virgin Islands,1987,male,5-14 years,0,,
British Virgin Islands,1987,male,55-74 years,0,,
British Virgin Islands,1987,male,75+ years,0,,
British Virgin Islands,1988,female,15-24 years,0,,
British Virgin Islands,1988,female,25-34 years,0,,
British Virgin Islands,1988,female,35-54 years,0,,
British Virgin Islands,1988,female,5-14 years,0,,
British Virgin Islands,1988,female,55-74 years,0,,
British Virgin Islands,1988,female,75+ years,0,,
British Virgin Islands,1988,male,15-24 years,0,,
British Virgin Islands,1988,male,25-34 years,0,,
British Virgin Islands,1988,male,35-54 years,0,,
British Virgin Islands,1988,male,5-14 years,0,,
British Virgin Islands,1988,male,55-74 years,0,,
British Virgin Islands,1988,male,75+ years,0,,
British Virgin Islands,1989,female,15-24 years,0,,
British Virgin Islands,1989,female,25-34 years,0,,
British Virgin Islands,1989,female,35-54 years,0,,
British Virgin Islands,1989,female,5-14 years,0,,
British Virgin Islands,1989,female,55-74 years,0,,
British Virgin Islands,1989,female,75+ years,0,,
British Virgin Islands,1989,male,15-24 years,0,,
British Virgin Islands,1989,male,25-34 years,0,,
British Virgin Islands,1989,male,35-54 years,0,,
British Virgin Islands,1989,male,5-14 years,0,,
British Virgin Islands,1989,male,55-74 years,0,,
British Virgin Islands,1989,male,75+ years,1,,
British Virgin Islands,1990,female,15-24 years,0,,
British Virgin Islands,1990,female,25-34 years,0,,
British Virgin Islands,1990,female,35-54 years,0,,
British Virgin Islands,1990,female,5-14 years,0,,
British Virgin Islands,1990,female,55-74 years,0,,
British Virgin Islands,1990,female,75+ years,0,,
British Virgin Islands,1990,male,15-24 years,0,,
British Virgin Islands,1990,male,25-34 years,0,,
British Virgin Islands,1990,male,35-54 years,0,,
British Virgin Islands,1990,male,5-14 years,0,,
British Virgin Islands,1990,male,55-74 years,0,,
British Virgin Islands,1990,male,75+ years,0,,
British Virgin Islands,1991,female,15-24 years,0,,
British Virgin Islands,1991,female,25-34 years,0,,
British Virgin Islands,1991,female,35-54 years,0,,
British Virgin Islands,1991,female,5-14 years,0,,
British Virgin Islands,1991,female,55-74 years,0,,
British Virgin Islands,1991,female,75+ years,0,,
British Virgin Islands,1991,male,15-24 years,0,,
British Virgin Islands,1991,male,25-34 years,0,,
British Virgin Islands,1991,male,35-54 years,0,,
British Virgin Islands,1991,male,5-14 years,0,,
British Virgin Islands,1991,male,55-74 years,0,,
British Virgin Islands,1991,male,75+ years,0,,
British Virgin Islands,1992,female,15-24 years,0,,
British Virgin Islands,1992,female,25-34 years,0,,
British Virgin Islands,1992,female,35-54 years,0,,
British Virgin Islands,1992,female,5-14 years,0,,
British Virgin Islands,1992,female,55-74 years,0,,
British Virgin Islands,1992,female,75+ years,0,,
British Virgin Islands,1992,male,15-24 years,0,,
British Virgin Islands,1992,male,25-34 years,0,,
British Virgin Islands,1992,male,35-54 years,0,,
British Virgin Islands,1992,male,5-14 years,0,,
British Virgin Islands,1992,male,55-74 years,0,,
British Virgin Islands,1992,male,75+ years,0,,
British Virgin Islands,1993,female,15-24 years,0,,
British Virgin Islands,1993,female,25-34 years,0,,
British Virgin Islands,1993,female,35-54 years,0,,
British Virgin Islands,1993,female,5-14 years,0,,
British Virgin Islands,1993,female,55-74 years,0,,
British Virgin Islands,1993,female,75+ years,0,,
British Virgin Islands,1993,male,15-24 years,0,,
British Virgin Islands,1993,male,25-34 years,0,,
British Virgin Islands,1993,male,35-54 years,0,,
British Virgin Islands,1993,male,5-14 years,0,,
British Virgin Islands,1993,male,55-74 years,0,,
British Virgin Islands,1993,male,75+ years,0,,
British Virgin Islands,1994,female,15-24 years,0,,
British Virgin Islands,1994,female,25-34 years,0,,
British Virgin Islands,1994,female,35-54 years,0,,
British Virgin Islands,1994,female,5-14 years,0,,
British Virgin Islands,1994,female,55-74 years,0,,
British Virgin Islands,1994,female,75+ years,0,,
British Virgin Islands,1994,male,15-24 years,0,,
British Virgin Islands,1994,male,25-34 years,0,,
British Virgin Islands,1994,male,35-54 years,0,,
British Virgin Islands,1994,male,5-14 years,0,,
British Virgin Islands,1994,male,55-74 years,0,,
British Virgin Islands,1994,male,75+ years,0,,
British Virgin Islands,1995,female,15-24 years,0,,
British Virgin Islands,1995,female,25-34 years,0,,
British Virgin Islands,1995,female,35-54 years,0,,
British Virgin Islands,1995,female,5-14 years,0,,
British Virgin Islands,1995,female,55-74 years,0,,
British Virgin Islands,1995,female,75+ years,0,,
British Virgin Islands,1995,male,15-24 years,0,,
British Virgin Islands,1995,male,25-34 years,0,,
British Virgin Islands,1995,male,35-54 years,0,,
British Virgin Islands,1995,male,5-14 years,0,,
British Virgin Islands,1995,male,55-74 years,0,,
British Virgin Islands,1995,male,75+ years,0,,
British Virgin Islands,1996,female,15-24 years,0,,
British Virgin Islands,1996,female,25-34 years,0,,
British Virgin Islands,1996,female,35-54 years,0,,
British Virgin Islands,1996,female,5-14 years,0,,
British Virgin Islands,1996,female,55-74 years,0,,
British Virgin Islands,1996,female,75+ years,0,,
British Virgin Islands,1996,male,15-24 years,0,,
British Virgin Islands,1996,male,25-34 years,0,,
British Virgin Islands,1996,male,35-54 years,0,,
British Virgin Islands,1996,male,5-14 years,0,,
British Virgin Islands,1996,male,55-74 years,0,,
British Virgin Islands,1996,male,75+ years,0,,
British Virgin Islands,1997,female,15-24 years,0,,
British Virgin Islands,1997,female,25-34 years,0,,
British Virgin Islands,1997,female,35-54 years,0,,
British Virgin Islands,1997,female,5-14 years,0,,
British Virgin Islands,1997,female,55-74 years,0,,
British Virgin Islands,1997,female,75+ years,0,,
British Virgin Islands,1997,male,15-24 years,0,,
British Virgin Islands,1997,male,25-34 years,0,,
British Virgin Islands,1997,male,35-54 years,0,,
British Virgin Islands,1997,male,5-14 years,1,,
British Virgin Islands,1997,male,55-74 years,0,,
British Virgin Islands,1997,male,75+ years,0,,
British Virgin Islands,1998,female,15-24 years,0,,
British Virgin Islands,1998,female,25-34 years,0,,
British Virgin Islands,1998,female,35-54 years,0,,
British Virgin Islands,1998,female,5-14 years,0,,
British Virgin Islands,1998,female,55-74 years,0,,
British Virgin Islands,1998,female,75+ years,0,,
British Virgin Islands,1998,male,15-24 years,0,,
British Virgin Islands,1998,male,25-34 years,0,,
British Virgin Islands,1998,male,35-54 years,0,,
British Virgin Islands,1998,male,5-14 years,0,,
British Virgin Islands,1998,male,55-74 years,0,,
British Virgin Islands,1998,male,75+ years,0,,
British Virgin Islands,1999,female,15-24 years,0,,
British Virgin Islands,1999,female,25-34 years,0,,
British Virgin Islands,1999,female,35-54 years,0,,
British Virgin Islands,1999,female,5-14 years,0,,
British Virgin Islands,1999,female,55-74 years,0,,
British Virgin Islands,1999,female,75+ years,0,,
